9312	688615023	XR_659857	XR_659857.1	7955
9538	133893139	NM_024254	NM_024254.3	10090
9538	15214556	BC012402	BC012402.1	10090
9538	13096839	BC003216	BC003216.1	10090
9538	74219818	AK168639	AK168639.1	10090
9538	74193289	AK151464	AK151464.1	10090
9538	74181338	AK150905	AK150905.1	10090
9538	26331753	AK036861	AK036861.1	10090
9538	12846253	AK010654	AK010654.1	10090
9538	83318690	CT009635	CT009635.18	10090
9538	57863218	AC154679	AC154679.2	10090
9538	51593582	BC080661	BC080661.1	10090
9538	74220288	AK152570	AK152570.1	10090
9538	672046602	XM_006234712	XM_006234712.2	10116
9538	172354613	NM_001109645	NM_001109645.2	10116
9538	625248281	XM_007617242	XM_007617242.1	10029
9538	625201225	XM_003503587	XM_003503587.2	10029
9538	589960284	XM_006992658	XM_006992658.1	230844
9538	532042915	XM_005364230	XM_005364230.1	79684
9538	524921123	XM_005064776	XM_005064776.1	10036
9538	674064975	XM_008841146	XM_008841146.1	1026970
9538	674064973	XM_008841145	XM_008841145.1	1026970
9538	759104737	XM_011354858	XM_011354858.1	132908
9538	507578150	XM_004672540	XM_004672540.1	51337
9538	23894529	AL683897	AL683897.5	10090
9538	23894529	AL683897	AL683897.5	10090
9538	533132406	XM_005381162	XM_005381162.1	34839
9538	533132404	XM_005381161	XM_005381161.1	34839
9538	533132402	XM_005381160	XM_005381160.1	34839
9538	533132400	XM_005381159	XM_005381159.1	34839
9538	507695521	XM_004643128	XM_004643128.1	10160
9538	298916388	FQ219931	FQ219931.1	10116
23920	83318690	CT009635	CT009635.18	10090
23920	57863218	AC154679	AC154679.2	10090
23920	755500610	XM_011239789	XM_011239789.1	10090
23920	133893139	NM_024254	NM_024254.3	10090
23920	15214556	BC012402	BC012402.1	10090
23920	13096839	BC003216	BC003216.1	10090
23920	74220288	AK152570	AK152570.1	10090
23920	74219818	AK168639	AK168639.1	10090
23920	74193289	AK151464	AK151464.1	10090
23920	74181338	AK150905	AK150905.1	10090
23920	26331753	AK036861	AK036861.1	10090
23920	12846253	AK010654	AK010654.1	10090
23920	51593582	BC080661	BC080661.1	10090
23920	532042915	XM_005364230	XM_005364230.1	79684
23920	524921123	XM_005064776	XM_005064776.1	10036
23920	725563229	XM_003925899	XM_003925899.2	39432
23920	672046602	XM_006234712	XM_006234712.2	10116
23920	172354613	NM_001109645	NM_001109645.2	10116
23920	23894529	AL683897	AL683897.5	10090
23920	625248281	XM_007617242	XM_007617242.1	10029
23920	625201225	XM_003503587	XM_003503587.2	10029
23920	298916388	FQ219931	FQ219931.1	10116
23920	795495112	XM_011710852	XM_011710852.1	9545
23920	795495107	XM_011710851	XM_011710851.1	9545
23920	795422819	XM_012091997	XM_012091997.1	9531
23920	795422816	XM_012091996	XM_012091996.1	9531
23920	795180324	XM_011989106	XM_011989106.1	9568
23920	686747150	XM_009249664	XM_009249664.1	9601
23920	686747148	XM_009249662	XM_009249662.1	9601
23920	686747147	XM_002825257	XM_002825257.2	9601
23920	685549695	XM_009209865	XM_009209865.1	9555
23920	675688121	XM_009005623	XM_009005623.1	9483
23920	675678181	XM_008965593	XM_008965593.1	9597
23920	675678178	XM_008965592	XM_008965592.1	9597
23920	674064975	XM_008841146	XM_008841146.1	1026970
23920	674064973	XM_008841145	XM_008841145.1	1026970
23920	649111714	KJ894729	KJ894729.1	32630
23920	635136905	XM_008017147	XM_008017147.1	60711
23920	635136901	XM_008017145	XM_008017145.1	60711
23920	635136899	XM_008017144	XM_008017144.1	60711
23920	544442279	XM_005559082	XM_005559082.1	9541
23920	544442277	XM_005559081	XM_005559081.1	9541
23920	426378508	XM_004065331	XM_004065331.1	9595
23920	426354834	XR_174965	XR_174965.1	9595
23920	402873860	XM_003900723	XM_003900723.1	9555
23920	397466510	XM_003804950	XM_003804950.1	9597
23920	332247373	XM_003272785	XM_003272785.1	61853
23920	194688139	NM_024713	NM_024713.2	9606
23920	168743994	CU693167	CU693167.1	32630
23920	158262056	NR_003954	NR_003954.1	9606
23920	158259502	AK293021	AK293021.1	9606
23920	694958562	XM_009428733	XM_009428733.1	9598
23920	117645889	AM393535	AM393535.1	32630
23920	114656155	XM_001165269	XM_001165269.1	9598
23920	45709624	BC067801	BC067801.1	9606
23920	11182157	AL138916	AL138916.14	9606
23920	10438985	AK026210	AK026210.1	9606
23920	83404924	BC111000	BC111000.1	9606
23920	21734278	AL833631	AL833631.1	9606
23920	20072804	BC026234	BC026234.1	9606
23920	12053310	AL136908	AL136908.1	9606
23920	724936146	XM_010386317	XM_010386317.1	61622
23920	664715155	XR_544274	XR_544274.1	9798
23920	664715153	XM_008516347	XM_008516347.1	9798
23920	545196059	XM_005603167	XM_005603167.1	9796
23920	507578150	XM_004672540	XM_004672540.1	51337
23920	505828571	XM_004609537	XM_004609537.1	42254
23920	504130958	XM_004578209	XM_004578209.1	9978
23920	478494157	XM_004421370	XM_004421370.1	73337
23920	472390260	XM_004414387	XM_004414387.1	9708
23920	395837620	XM_003791681	XM_003791681.1	30611
23920	694918747	XR_022405	XR_022405.3	9598
23920	675713516	XR_610660	XR_610660.1	9597
23920	795422810	XM_012091995	XM_012091995.1	9531
23920	795422805	XM_012091994	XM_012091994.1	9531
23920	795422795	XM_012091993	XM_012091993.1	9531
23920	767985301	XM_011522021	XM_011522021.1	9606
23920	767985300	XM_005254668	XM_005254668.2	9606
23920	759104737	XM_011354858	XM_011354858.1	132908
23920	744567749	XM_010981163	XM_010981163.1	9838
23920	743738444	XM_010965317	XM_010965317.1	9837
23920	731217121	XM_010624607	XM_010624607.1	885580
23920	694958561	XR_674445	XR_674445.1	9598
23920	694958559	XM_009428732	XM_009428732.1	9598
23920	694958557	XM_009428731	XM_009428731.1	9598
23920	694958555	XM_009428730	XM_009428730.1	9598
23920	675678185	XM_008965597	XM_008965597.1	9597
23920	671019388	XM_008702291	XM_008702291.1	29073
23920	667346132	XM_008565281	XM_008565281.1	482537
23920	640813781	XM_008065408	XM_008065408.1	9478
23920	640776153	XR_503802	XR_503802.1	9478
23920	635136903	XM_008017146	XM_008017146.1	60711
23920	602701479	XM_007462523	XM_007462523.1	118797
23920	594665554	XM_007180823	XM_007180823.1	310752
23920	593744851	XM_007127723	XM_007127723.1	9755
23920	593744849	XM_007127722	XM_007127722.1	9755
23920	586531364	XM_006920527	XM_006920527.1	9402
23920	560937287	XM_006194388	XM_006194388.1	419612
23920	530406448	XM_005254667	XM_005254667.1	9606
23920	530406446	XM_005254666	XM_005254666.1	9606
4944	755500610	XM_011239789	XM_011239789.1	10090
4944	133893139	NM_024254	NM_024254.3	10090
4944	15214556	BC012402	BC012402.1	10090
4944	13096839	BC003216	BC003216.1	10090
4944	74219818	AK168639	AK168639.1	10090
4944	74193289	AK151464	AK151464.1	10090
4944	74181338	AK150905	AK150905.1	10090
4944	26331753	AK036861	AK036861.1	10090
4944	12846253	AK010654	AK010654.1	10090
4944	83318690	CT009635	CT009635.18	10090
4944	57863218	AC154679	AC154679.2	10090
4944	51593582	BC080661	BC080661.1	10090
4944	74220288	AK152570	AK152570.1	10090
4944	672046602	XM_006234712	XM_006234712.2	10116
4944	172354613	NM_001109645	NM_001109645.2	10116
4944	625248281	XM_007617242	XM_007617242.1	10029
4944	625201225	XM_003503587	XM_003503587.2	10029
4944	674064975	XM_008841146	XM_008841146.1	1026970
4944	674064973	XM_008841145	XM_008841145.1	1026970
4944	23894529	AL683897	AL683897.5	10090
4944	589960284	XM_006992658	XM_006992658.1	230844
4944	524921123	XM_005064776	XM_005064776.1	10036
4944	507578150	XM_004672540	XM_004672540.1	51337
4944	533132406	XM_005381162	XM_005381162.1	34839
4944	533132404	XM_005381161	XM_005381161.1	34839
4944	533132402	XM_005381160	XM_005381160.1	34839
4944	533132400	XM_005381159	XM_005381159.1	34839
4944	507695521	XM_004643128	XM_004643128.1	10160
4944	514471856	XM_003475657	XM_003475657.2	10141
4944	507667110	XR_192643	XR_192643.1	10160
4944	298916388	FQ219931	FQ219931.1	10116
1022	755500610	XM_011239789	XM_011239789.1	10090
1022	133893139	NM_024254	NM_024254.3	10090
1022	15214556	BC012402	BC012402.1	10090
1022	13096839	BC003216	BC003216.1	10090
1022	74219818	AK168639	AK168639.1	10090
1022	74193289	AK151464	AK151464.1	10090
1022	74181338	AK150905	AK150905.1	10090
1022	26331753	AK036861	AK036861.1	10090
1022	12846253	AK010654	AK010654.1	10090
1022	83318690	CT009635	CT009635.18	10090
1022	57863218	AC154679	AC154679.2	10090
1022	51593582	BC080661	BC080661.1	10090
1022	74220288	AK152570	AK152570.1	10090
1022	672046602	XM_006234712	XM_006234712.2	10116
1022	172354613	NM_001109645	NM_001109645.2	10116
1022	674064975	XM_008841146	XM_008841146.1	1026970
1022	674064973	XM_008841145	XM_008841145.1	1026970
1022	625248281	XM_007617242	XM_007617242.1	10029
1022	625201225	XM_003503587	XM_003503587.2	10029
1022	589960284	XM_006992658	XM_006992658.1	230844
1022	532042915	XM_005364230	XM_005364230.1	79684
1022	23894529	AL683897	AL683897.5	10090
1022	759104737	XM_011354858	XM_011354858.1	132908
1022	524921123	XM_005064776	XM_005064776.1	10036
1022	298916388	FQ219931	FQ219931.1	10116
15756	755500610	XM_011239789	XM_011239789.1	10090
15756	133893139	NM_024254	NM_024254.3	10090
15756	15214556	BC012402	BC012402.1	10090
15756	13096839	BC003216	BC003216.1	10090
15756	74219818	AK168639	AK168639.1	10090
15756	74193289	AK151464	AK151464.1	10090
15756	74181338	AK150905	AK150905.1	10090
15756	26331753	AK036861	AK036861.1	10090
15756	12846253	AK010654	AK010654.1	10090
15756	51593582	BC080661	BC080661.1	10090
15756	74220288	AK152570	AK152570.1	10090
15756	83318690	CT009635	CT009635.18	10090
15756	57863218	AC154679	AC154679.2	10090
15756	672046602	XM_006234712	XM_006234712.2	10116
15756	172354613	NM_001109645	NM_001109645.2	10116
15756	298916388	FQ219931	FQ219931.1	10116
15756	674064975	XM_008841146	XM_008841146.1	1026970
15756	674064973	XM_008841145	XM_008841145.1	1026970
15756	23894529	AL683897	AL683897.5	10090
16336	755500610	XM_011239789	XM_011239789.1	10090
16336	133893139	NM_024254	NM_024254.3	10090
16336	15214556	BC012402	BC012402.1	10090
16336	13096839	BC003216	BC003216.1	10090
16336	74219818	AK168639	AK168639.1	10090
16336	74193289	AK151464	AK151464.1	10090
16336	74181338	AK150905	AK150905.1	10090
16336	26331753	AK036861	AK036861.1	10090
16336	12846253	AK010654	AK010654.1	10090
16336	83318690	CT009635	CT009635.18	10090
16336	57863218	AC154679	AC154679.2	10090
16336	51593582	BC080661	BC080661.1	10090
16336	74220288	AK152570	AK152570.1	10090
16336	672046602	XM_006234712	XM_006234712.2	10116
16336	172354613	NM_001109645	NM_001109645.2	10116
16336	625248281	XM_007617242	XM_007617242.1	10029
16336	625201225	XM_003503587	XM_003503587.2	10029
16336	532042915	XM_005364230	XM_005364230.1	79684
16336	589960284	XM_006992658	XM_006992658.1	230844
16336	674064975	XM_008841146	XM_008841146.1	1026970
16336	674064973	XM_008841145	XM_008841145.1	1026970
16336	524921123	XM_005064776	XM_005064776.1	10036
16336	759104737	XM_011354858	XM_011354858.1	132908
16336	23894529	AL683897	AL683897.5	10090
16336	507578150	XM_004672540	XM_004672540.1	51337
16336	533132406	XM_005381162	XM_005381162.1	34839
16336	533132404	XM_005381161	XM_005381161.1	34839
16336	533132402	XM_005381160	XM_005381160.1	34839
16336	533132400	XM_005381159	XM_005381159.1	34839
16336	507695521	XM_004643128	XM_004643128.1	10160
16336	298916388	FQ219931	FQ219931.1	10116
16336	514471856	XM_003475657	XM_003475657.2	10141
19264	83318690	CT009635	CT009635.18	10090
19264	57863218	AC154679	AC154679.2	10090
19264	755500610	XM_011239789	XM_011239789.1	10090
19264	133893139	NM_024254	NM_024254.3	10090
19264	15214556	BC012402	BC012402.1	10090
19264	13096839	BC003216	BC003216.1	10090
19264	74220288	AK152570	AK152570.1	10090
19264	74219818	AK168639	AK168639.1	10090
19264	74193289	AK151464	AK151464.1	10090
19264	74181338	AK150905	AK150905.1	10090
19264	26331753	AK036861	AK036861.1	10090
19264	12846253	AK010654	AK010654.1	10090
19264	51593582	BC080661	BC080661.1	10090
19264	672046602	XM_006234712	XM_006234712.2	10116
19264	172354613	NM_001109645	NM_001109645.2	10116
19264	298916388	FQ219931	FQ219931.1	10116
19264	23894529	AL683897	AL683897.5	10090
7199	164664492	NM_013584	NM_013584.2	10090
7199	72097686	AC158747	AC158747.3	10090
7199	26102231	AK084787	AK084787.1	10090
7199	26086837	AK038920	AK038920.1	10090
11424	83318690	CT009635	CT009635.18	10090
11424	57863218	AC154679	AC154679.2	10090
11424	755500610	XM_011239789	XM_011239789.1	10090
11424	133893139	NM_024254	NM_024254.3	10090
11424	15214556	BC012402	BC012402.1	10090
11424	13096839	BC003216	BC003216.1	10090
11424	74220288	AK152570	AK152570.1	10090
11424	74219818	AK168639	AK168639.1	10090
11424	74193289	AK151464	AK151464.1	10090
11424	74181338	AK150905	AK150905.1	10090
11424	26331753	AK036861	AK036861.1	10090
11424	12846253	AK010654	AK010654.1	10090
11424	51593582	BC080661	BC080661.1	10090
11424	23894529	AL683897	AL683897.5	10090
11424	672046602	XM_006234712	XM_006234712.2	10116
11424	524921123	XM_005064776	XM_005064776.1	10036
11424	172354613	NM_001109645	NM_001109645.2	10116
11424	625248281	XM_007617242	XM_007617242.1	10029
11424	625201225	XM_003503587	XM_003503587.2	10029
11424	532042915	XM_005364230	XM_005364230.1	79684
11424	298916388	FQ219931	FQ219931.1	10116
11424	725563229	XM_003925899	XM_003925899.2	39432
11424	675688121	XM_009005623	XM_009005623.1	9483
11424	667346132	XM_008565281	XM_008565281.1	482537
11424	507578150	XM_004672540	XM_004672540.1	51337
11424	795495112	XM_011710852	XM_011710852.1	9545
11424	795495107	XM_011710851	XM_011710851.1	9545
11424	795422819	XM_012091997	XM_012091997.1	9531
11424	795422816	XM_012091996	XM_012091996.1	9531
11424	795422810	XM_012091995	XM_012091995.1	9531
11424	795422805	XM_012091994	XM_012091994.1	9531
11424	795422795	XM_012091993	XM_012091993.1	9531
11424	795180324	XM_011989106	XM_011989106.1	9568
11424	767985301	XM_011522021	XM_011522021.1	9606
11424	767985300	XM_005254668	XM_005254668.2	9606
11424	725586784	XM_010346265	XM_010346265.1	39432
11424	725586782	XM_010346264	XM_010346264.1	39432
11424	694958561	XR_674445	XR_674445.1	9598
11424	694958559	XM_009428732	XM_009428732.1	9598
11424	694958557	XM_009428731	XM_009428731.1	9598
11424	694958555	XM_009428730	XM_009428730.1	9598
11424	686747150	XM_009249664	XM_009249664.1	9601
11424	686747148	XM_009249662	XM_009249662.1	9601
11424	686747147	XM_002825257	XM_002825257.2	9601
11424	685549695	XM_009209865	XM_009209865.1	9555
11424	675678185	XM_008965597	XM_008965597.1	9597
11424	675678181	XM_008965593	XM_008965593.1	9597
11424	675678178	XM_008965592	XM_008965592.1	9597
11424	674064975	XM_008841146	XM_008841146.1	1026970
11424	674064973	XM_008841145	XM_008841145.1	1026970
11424	664715155	XR_544274	XR_544274.1	9798
11424	664715153	XM_008516347	XM_008516347.1	9798
11424	649111714	KJ894729	KJ894729.1	32630
11424	640776153	XR_503802	XR_503802.1	9478
11424	635136905	XM_008017147	XM_008017147.1	60711
11424	635136903	XM_008017146	XM_008017146.1	60711
11424	635136901	XM_008017145	XM_008017145.1	60711
11424	635136899	XM_008017144	XM_008017144.1	60711
11424	545196059	XM_005603167	XM_005603167.1	9796
11424	544442279	XM_005559082	XM_005559082.1	9541
11424	544442277	XM_005559081	XM_005559081.1	9541
11424	530406448	XM_005254667	XM_005254667.1	9606
11424	530406446	XM_005254666	XM_005254666.1	9606
11424	507689988	XM_004712739	XM_004712739.1	9371
11424	505828571	XM_004609537	XM_004609537.1	42254
11424	478494157	XM_004421370	XM_004421370.1	73337
11424	472390260	XM_004414387	XM_004414387.1	9708
11424	426378508	XM_004065331	XM_004065331.1	9595
11424	402873860	XM_003900723	XM_003900723.1	9555
11424	397466510	XM_003804950	XM_003804950.1	9597
11424	332247373	XM_003272785	XM_003272785.1	61853
11424	194688139	NM_024713	NM_024713.2	9606
11424	168743994	CU693167	CU693167.1	32630
11424	158262056	NR_003954	NR_003954.1	9606
11424	158259502	AK293021	AK293021.1	9606
11424	694958562	XM_009428733	XM_009428733.1	9598
11424	117645889	AM393535	AM393535.1	32630
11424	114656155	XM_001165269	XM_001165269.1	9598
11424	24414566	AC079203	AC079203.9	9606
11424	45709624	BC067801	BC067801.1	9606
11424	11182157	AL138916	AL138916.14	9606
11424	10438985	AK026210	AK026210.1	9606
11424	83404924	BC111000	BC111000.1	9606
11424	21734278	AL833631	AL833631.1	9606
11424	20072804	BC026234	BC026234.1	9606
11424	12053310	AL136908	AL136908.1	9606
11424	426354834	XR_174965	XR_174965.1	9595
11424	759104737	XM_011354858	XM_011354858.1	132908
11424	752423002	XM_011232285	XM_011232285.1	9646
11424	752423001	XM_002925208	XM_002925208.2	9646
11424	744567749	XM_010981163	XM_010981163.1	9838
11424	743738444	XM_010965317	XM_010965317.1	9837
11424	731217121	XM_010624607	XM_010624607.1	885580
11424	724936146	XM_010386317	XM_010386317.1	61622
11424	671019388	XM_008702291	XM_008702291.1	29073
11424	640813781	XM_008065408	XM_008065408.1	9478
11424	602701479	XM_007462523	XM_007462523.1	118797
11424	594665554	XM_007180823	XM_007180823.1	310752
11424	593744851	XM_007127723	XM_007127723.1	9755
11424	593744849	XM_007127722	XM_007127722.1	9755
9273	548961318	NM_001111110	NM_001111110.2	10090
9273	548961072	NM_007717	NM_007717.5	10090
9273	548960742	NM_001284520	NM_001284520.1	10090
9273	548960718	NM_001284519	NM_001284519.1	10090
9273	17221198	AL589744	AL589744.18	10090
9273	316890734	AC242269	AC242269.3	10090
9273	74039337	AC161758	AC161758.3	10090
9273	77993185	CR936842	CR936842.21	10090
9273	77993185	CR936842	CR936842.21	10090
9273	27550950	AL646054	AL646054.20	10090
9273	20339173	AL672024	AL672024.9	10090
9273	687270821	AL691519	AL691519.9	10090
9273	354799773	JN964274	JN964274.1	10090
9273	354784236	JN948737	JN948737.1	10090
9273	354783612	JN948113	JN948113.1	10090
9273	343432721	AC243979	AC243979.3	10090
9273	296841145	NG_018267	NG_018267.1	10090
9273	295390213	NG_018367	NG_018367.1	10090
9273	158328083	CU468049	CU468049.4	10090
9273	146328536	CU406999	CU406999.8	10090
9273	119854888	AC132893	AC132893.23	10090
9273	119507191	CU041226	CU041226.8	10090
9273	78190273	AC156036	AC156036.4	10090
9273	77404070	AC161520	AC161520.6	10090
9273	48675483	AC147993	AC147993.3	10090
9273	47131316	AC112789	AC112789.4	10090
9273	47131316	AC112789	AC112789.4	10090
9273	47825181	AC125328	AC125328.4	10090
9273	74967155	AC164640	AC164640.4	10090
9273	40363345	AC136018	AC136018.5	10090
9273	27597038	AC124470	AC124470.4	10090
9273	27597049	AC125059	AC125059.4	10090
9273	12000470	AC079644	AC079644.9	10090
9273	84992940	CT030157	CT030157.8	10090
9273	82940632	CT030695	CT030695.5	10090
9273	82779825	AC163633	AC163633.4	10090
9273	82617443	CT030194	CT030194.5	10090
9273	78675938	AC171405	AC171405.1	10090
9273	58331095	AC124744	AC124744.3	10090
9273	58331095	AC124744	AC124744.3	10090
9273	55700269	AC141562	AC141562.4	10090
9273	54697320	AC110621	AC110621.6	10090
9273	50345240	AC125371	AC125371.4	10090
9273	50345240	AC125371	AC125371.4	10090
9273	50345240	AC125371	AC125371.4	10090
9273	22759507	AL772149	AL772149.4	10090
9273	689548704	LM008627	LM008627.1	6293
9273	111815141	NG_005612	NG_005612.1	10090
9273	111815141	NG_005612	NG_005612.1	10090
9273	111815141	NG_005612	NG_005612.1	10090
9273	354795848	JN960349	JN960349.1	10090
9273	354788792	JN953293	JN953293.1	10090
9273	237858897	AC212856	AC212856.3	10090
9273	187233559	AC213374	AC213374.4	10090
